test_file,test,base_time_min,base_time_mean,base_time_max,dynamo_time_min,dynamo_time_mean,dynamo_time_max,ratio
test_operator.py,COperatorTestCase.test_attrgetter,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_attrgetter_signature,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_bitwise_and,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_bitwise_or,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_bitwise_xor,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_call,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_concat,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_contains,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_countOf,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_delitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_dunder_is_original,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_eq,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_floordiv,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_ge,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_getitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_gt,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_iconcat_without_getitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_index,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_indexOf,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_inplace,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_invert,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_is,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_is_not,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_itemgetter,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_itemgetter_signature,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_le,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_length_hint,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_lshift,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_lt,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_matmul,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_methodcaller,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_methodcaller_signature,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_mod,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_mul,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_ne,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_neg,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_not_,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_pos,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_pow,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_rshift,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_setitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_sub,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_truediv,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,COperatorTestCase.test_truth,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,CPyOperatorPickleTestCase.test_attrgetter,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,CPyOperatorPickleTestCase.test_itemgetter,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,CPyOperatorPickleTestCase.test_methodcaller,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyCOperatorPickleTestCase.test_attrgetter,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyCOperatorPickleTestCase.test_itemgetter,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyCOperatorPickleTestCase.test_methodcaller,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_abs,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_attrgetter,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_attrgetter_signature,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_dunder_is_original,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_iconcat_without_getitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_index,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_inplace,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_itemgetter,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_itemgetter_signature,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_length_hint,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_matmul,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_methodcaller,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_methodcaller_signature,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_not_,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyOperatorTestCase.test_pos,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyPyOperatorPickleTestCase.test_attrgetter,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyPyOperatorPickleTestCase.test_itemgetter,0.0,0.0,0.0,0.0,0.0,0.0,
test_operator.py,PyPyOperatorPickleTestCase.test_methodcaller,0.0,0.0,0.0,0.0,0.0,0.0,
test_bool.py,BoolTest.test_blocked,0.0,0.0,0.0,0.0,0.0,0.0,
test_bool.py,BoolTest.test_bool_new,0.0,0.0,0.0,0.0,0.0,0.0,
test_bool.py,BoolTest.test_convert_to_bool,0.0,0.0,0.0,0.0,0.0,0.0,
test_bool.py,BoolTest.test_fileclosed,0.0,0.0,0.0,0.0,0.0,0.0,
test_bool.py,BoolTest.test_from_bytes,0.0,0.0,0.0,0.0,0.0,0.0,
test_bool.py,BoolTest.test_keyword_args,0.0,0.0,0.0,0.0,0.0,0.0,
test_bool.py,BoolTest.test_marshal,0.0,0.0,0.0,0.0,0.0,0.0,
test_bool.py,BoolTest.test_math,0.0,0.0,0.0,0.0,0.0,0.0,
test_bool.py,BoolTest.test_pickle,0.0,0.0,0.0,0.0,0.0,0.0,
test_bool.py,BoolTest.test_picklevalues,0.0,0.0,0.0,0.0,0.0,0.0,
test_bool.py,BoolTest.test_repr,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsBytes.test_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsBytes.test_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsBytes.test_repr,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsEmpty.test_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsEmpty.test_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsMixedStringBytes.test_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsMixedStringBytes.test_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsMixedStringBytes.test_repr,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsSingleton.test_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsSingleton.test_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsString.test_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsString.test_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsString.test_repr,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsTriple.test_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsTriple.test_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsTuple.test_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBasicOpsTuple.test_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_and_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_eq_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_ge_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_gt_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_iadd_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_ior_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_isub_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_iteration_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_ixor_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_le_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_lt_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_ne_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_or_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_sub_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Set.test_xor_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_and_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_eq_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_ge_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_gt_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_iadd_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_ior_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_isub_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_iteration_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_ixor_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_le_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_lt_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_ne_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_or_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_sub_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Set_Subclass.test_xor_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_and_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_eq_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_ge_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_gt_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_iadd_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_ior_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_isub_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_iteration_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_ixor_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_le_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_lt_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_ne_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_or_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_sub_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Set.test_xor_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_and_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_eq_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_ge_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_gt_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_iadd_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_ior_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_isub_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_iteration_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_ixor_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_le_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_lt_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_ne_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_or_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_sub_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestBinaryOpsMutating_Subclass_Subclass.test_xor_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestCopyingEmpty.test_deep_copy,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestCopyingNested.test_deep_copy,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestCopyingSingleton.test_deep_copy,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestCopyingTriple.test_deep_copy,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestCopyingTuple.test_deep_copy,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestExceptionPropagation.test_changingSizeWhileIterating,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_badcmp,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_constructor_identity,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_container_iterator,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_copy,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_cyclical_repr,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_deepcopy,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_do_not_rehash_dict_keys,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_free_after_iterating,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_frozen_as_dictkey,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_gc,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_hash,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_hash_caching,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_hash_effectiveness,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_intersection,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_iterator_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_new_or_init,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSet.test_subclass_with_custom_hash,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_badcmp,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_container_iterator,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_copy,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_cyclical_repr,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_deepcopy,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_do_not_rehash_dict_keys,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_free_after_iterating,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_frozen_as_dictkey,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_gc,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_hash,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_hash_caching,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_hash_effectiveness,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_intersection,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_iterator_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_keywords_in_subclass,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_new_or_init,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_singleton_empty_frozenset,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclass.test_subclass_with_custom_hash,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestFrozenSetSubclassWithSlots.test_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestGraphs.test_cuboctahedron,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Dict.test_difference_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Dict.test_difference_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Dict.test_intersection_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Dict.test_intersection_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Dict.test_isdisjoint_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Dict.test_issubset_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Dict.test_issuperset_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Dict.test_symmetric_difference_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Dict.test_symmetric_difference_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Dict.test_union_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Dict.test_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_List.test_difference_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_List.test_difference_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_List.test_intersection_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_List.test_intersection_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_List.test_isdisjoint_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_List.test_issubset_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_List.test_issuperset_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_List.test_symmetric_difference_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_List.test_symmetric_difference_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_List.test_union_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_List.test_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Set.test_difference_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Set.test_difference_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Set.test_intersection_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Set.test_intersection_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Set.test_isdisjoint_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Set.test_issubset_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Set.test_issuperset_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Set.test_symmetric_difference_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Set.test_symmetric_difference_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Set.test_union_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Set.test_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Subclass.test_difference_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Subclass.test_difference_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Subclass.test_intersection_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Subclass.test_intersection_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Subclass.test_isdisjoint_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Subclass.test_issubset_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Subclass.test_issuperset_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Subclass.test_symmetric_difference_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Subclass.test_symmetric_difference_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Subclass.test_union_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Set_Subclass.test_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Subclass_Set.test_difference_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Subclass_Set.test_difference_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Subclass_Set.test_intersection_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Subclass_Set.test_intersection_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Subclass_Set.test_isdisjoint_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Subclass_Set.test_issubset_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Subclass_Set.test_issuperset_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
test_set.py,TestMethodsMutating_Subclass_Set.test_symmetric_difference_update_with_mutation,0.0,0.0,0.0,0.0,0.0,0.0,
