test_file,test,base_time_min,base_time_mean,base_time_max,dynamo_time_min,dynamo_time_mean,dynamo_time_max,ratio
test_set.py,TestOnlySetsDict.test_intersection,0.865,0.879,0.911,1.281,1.2955,1.315,1.4738339021615474
test_dict.py,DictTest.test_len,0.854,0.858,0.867,1.254,1.2645,1.276,1.4737762237762237
test_set.py,TestOnlySetsOperator.test_update,1.18,1.3245,1.629,1.819,1.952,2.018,1.473763684409211
test_set.py,TestBasicOpsTriple.test_self_union,0.855,0.88075,0.906,1.268,1.298,1.328,1.4737439682089128
test_set.py,TestSet.test_set_literal,0.86,0.886,0.909,1.273,1.3054999999999999,1.341,1.473476297968397
test_float.py,GeneralFloatCases.test_noargs,0.852,0.8554999999999999,0.862,1.243,1.2605,1.28,1.4734073641145529
test_set.py,TestSetSubclass.test_uniquification,0.864,0.8995,0.916,1.309,1.32525,1.338,1.473318510283491
test_set.py,TestOnlySetsTuple.test_intersection_update,0.868,0.87175,0.877,1.262,1.2842500000000001,1.314,1.4731861198738172
test_raise.py,TestContext.test_raise_finally,0.851,0.85875,0.866,1.255,1.265,1.274,1.4730713245997087
test_dict.py,DictTest.test_string_keys_can_track_values,0.846,0.85625,0.877,1.247,1.26125,1.284,1.472992700729927
test_set.py,TestBasicOpsSingleton.test_empty_isdisjoint,0.874,0.896,0.918,1.313,1.31975,1.327,1.4729352678571428
test_raise.py,TestContext.test_cycle_broken,0.85,0.8574999999999999,0.864,1.255,1.26275,1.267,1.4725947521865892
test_set.py,TestUpdateOps.test_difference_overlap,0.881,0.9157500000000001,0.936,1.322,1.3485,1.397,1.4725634725634724
test_contextlib.py,TestContextDecorator.test_instance_docs,0.845,0.85625,0.872,1.251,1.2607499999999998,1.28,1.4724087591240875
test_set.py,TestBasicOpsString.test_isdisjoint_empty,0.865,0.87975,0.891,1.265,1.295,1.334,1.4720090934924692
test_list.py,ListTest.test_step_overflow,0.847,0.8705,0.898,1.275,1.28125,1.296,1.4718552556002296
test_exceptions.py,ExceptionTests.testNoneClearsTracebackAttr,0.851,0.8585,0.863,1.255,1.2635,1.271,1.471753057658707
test_ordered_dict.py,CPythonSubclassMappingTests.test_keys,0.886,0.9055,0.933,1.297,1.3325,1.362,1.4715626725565987
test_set.py,TestOnlySetsString.test_update,0.857,0.87925,0.907,1.266,1.2934999999999999,1.343,1.4711401762866079
test_complex.py,ComplexTest.test_floordiv,0.859,0.871,0.886,1.277,1.28125,1.289,1.4710103329506314
test_list.py,ListTest.test_minmax,0.852,0.8614999999999999,0.872,1.254,1.267,1.279,1.4706906558328496
test_int.py,IntStrDigitLimitsTests.test_max_str_digits_edge_cases,0.865,0.88175,0.905,1.271,1.2967499999999998,1.351,1.4706549475474906
test_set.py,TestBasicOpsString.test_empty_union,0.86,0.88125,0.914,1.272,1.296,1.322,1.4706382978723405
test_set.py,TestBasicOpsString.test_self_isdisjoint,0.859,0.883,0.927,1.273,1.2985,1.327,1.4705549263873159
test_exceptions.py,ExceptionTests.test_generator_leaking2,0.852,0.86175,0.873,1.256,1.26725,1.275,1.4705541050188569
test_set.py,TestBasicOpsMixedStringBytes.test_self_isdisjoint,0.868,0.88525,0.931,1.27,1.30175,1.343,1.4704885625529511
test_dict.py,GeneralMappingTests.test_items,0.849,0.85925,0.867,1.251,1.2634999999999998,1.289,1.470468431771894
test_itertools.py,TestExamples.test_dropwhile,0.904,0.9075,0.912,1.285,1.33425,1.353,1.4702479338842975
test_bool.py,BoolTest.test_str,0.853,0.865,0.885,1.256,1.27175,1.302,1.4702312138728324
test_exception_variations.py,ExceptTestCases.test_nested_else,0.847,0.855,0.865,1.248,1.257,1.273,1.4701754385964911
test_set.py,TestBasicOpsTuple.test_empty_intersection,0.867,0.89775,0.929,1.312,1.3195000000000001,1.331,1.469785575048733
test_dict.py,DictTest.test_empty_presized_dict_in_freelist,0.852,0.85975,0.88,1.258,1.2635,1.269,1.4696132596685083
test_math.py,MathTests.testAtan,0.882,0.9035,0.915,1.292,1.32775,1.4,1.4695628112894301
test_iter.py,TestCase.test_exception_function,0.854,0.89075,0.928,1.279,1.309,1.35,1.4695481335952847
test_math.py,IsCloseTests.test_negative_tolerances,0.874,0.9015,0.939,1.282,1.3247499999999999,1.387,1.4694952856350525
test_math.py,IsCloseTests.test_integers,0.902,0.909,0.915,1.264,1.33575,1.395,1.4694719471947195
test_set.py,TestBasicOpsMixedStringBytes.test_length,0.865,0.89475,0.921,1.285,1.31475,1.362,1.4694048616932105
test_set.py,TestOnlySetsTuple.test_update,0.864,0.87675,0.896,1.271,1.2882500000000001,1.316,1.469347020245224
test_exception_variations.py,ExceptTestCases.test_try_except,0.847,0.86325,0.889,1.239,1.26825,1.299,1.4691572545612512
test_set.py,TestOnlySetsString.test_update_operator,0.87,0.8815,0.903,1.261,1.295,1.337,1.4690867838910948
test_set.py,TestBasicOpsTriple.test_self_equality,0.864,0.87525,0.881,1.272,1.28575,1.31,1.4690088546129678
test_raise.py,TestRaise.test_nested_reraise,0.852,0.86475,0.897,1.267,1.2702499999999999,1.272,1.4689216536571261
test_raise.py,TestRaise.test_finally_reraise,0.856,0.868,0.877,1.266,1.275,1.282,1.4688940092165899
test_iter.py,TestCase.test_seq_class_for,0.853,0.89525,0.923,1.281,1.315,1.384,1.4688634459648142
test_math.py,MathTests.testAsinh,0.911,0.923,0.957,1.294,1.3555,1.418,1.4685807150595882
test_set.py,TestBinaryOps.test_isdisjoint_superset,0.853,0.87025,0.9,1.255,1.278,1.307,1.4685435219764436
test_set.py,TestBasicOpsBytes.test_self_difference,0.874,0.90875,0.947,1.324,1.3345,1.357,1.4685006877579094
test_generator_stop.py,TestPEP479.test_stopiteration_wrapping_context,0.844,0.86175,0.89,1.252,1.26525,1.289,1.4682332463011314
test_operator.py,PyOperatorTestCase.test_floordiv,0.86,0.886,0.913,1.28,1.3005,1.325,1.4678329571106095
test_raise.py,TestCause.test_instance_cause,0.853,0.86425,0.878,1.252,1.2685,1.292,1.467746601099219
test_set.py,TestBasicOpsTriple.test_union_empty,0.858,0.883,0.903,1.28,1.296,1.313,1.4677236693091733
test_contextlib.py,ContextManagerTestCase.test_contextmanager_trap_no_yield,0.855,0.86925,0.882,1.268,1.27575,1.292,1.4676445211389129
test_set.py,TestBasicOpsTuple.test_isdisjoint_empty,0.853,0.876,0.904,1.262,1.2854999999999999,1.304,1.4674657534246573
test_sys.py,ActiveExceptionTests.test_exc_info_with_exception_instance,0.863,0.87825,0.908,1.276,1.28875,1.317,1.4674067748363224
test_set.py,TestBasicOpsSingleton.test_self_isdisjoint,0.879,0.89125,0.907,1.279,1.30775,1.323,1.467321178120617
test_set.py,TestIdentities.test_summations,0.869,0.87675,0.886,1.272,1.28625,1.314,1.467065868263473
test_set.py,TestBasicOpsMixedStringBytes.test_empty_difference,0.863,0.886,0.916,1.271,1.29975,1.334,1.4669864559819412
test_ordered_dict.py,CPythonGeneralMappingTests.test_len,0.871,0.886,0.924,1.293,1.29975,1.318,1.4669864559819412
test_iter.py,TestCase.test_iter_dict,0.852,0.8775,0.911,1.268,1.28725,1.322,1.4669515669515671
test_set.py,TestBasicOpsSingleton.test_empty_symmetric_difference,0.873,0.91025,0.945,1.319,1.33525,1.357,1.4669046965119472
test_set.py,TestMutate.test_remove_present,0.85,0.879,0.904,1.265,1.28925,1.31,1.4667235494880546
test_set.py,TestBasicOpsMixedStringBytes.test_self_intersection,0.867,0.87425,0.882,1.268,1.28225,1.301,1.466685730626251
test_set.py,TestBasicOpsString.test_self_difference,0.858,0.88025,0.926,1.279,1.291,1.303,1.4666287986367508
test_set.py,TestBasicOpsTriple.test_equivalent_equality,0.87,0.88425,0.904,1.268,1.29675,1.315,1.4664970313825276
test_set.py,TestUpdateOps.test_intersection_non_overlap,0.874,0.9047499999999999,0.943,1.31,1.32675,1.343,1.4664271898314454
test_bool.py,BoolTest.test_string,0.845,0.85975,0.884,1.25,1.26075,1.274,1.4664146554230881
test_set.py,TestUpdateOps.test_sym_difference_subset,0.871,0.90425,0.94,1.319,1.326,1.335,1.4664086259330937
test_exceptions.py,ExceptionTests.test_generator_doesnt_retain_old_exc,0.854,0.87175,0.901,1.274,1.2782499999999999,1.284,1.4663034126756522
test_set.py,TestOnlySetsString.test_eq_ne,0.863,0.89175,0.922,1.279,1.3075,1.35,1.4662181104569667
test_set.py,TestBasicOpsTriple.test_empty_intersection,0.871,0.88225,0.906,1.271,1.2934999999999999,1.311,1.4661377160668743
test_math.py,MathTests.testIsinf,0.891,0.9185,0.954,1.299,1.3465,1.367,1.4659771366358194
test_ordered_dict.py,CPythonGeneralMappingTests.test_setdefault,0.872,0.89775,0.927,1.297,1.316,1.351,1.46588693957115
test_set.py,TestSetSubclass.test_ior,0.861,0.88825,0.913,1.284,1.302,1.329,1.4658035462989023
test_exception_variations.py,ExceptTestCases.test_try_except_no_exception,0.85,0.85775,0.869,1.24,1.25725,1.265,1.465753424657534
test_tuple.py,TupleTest.test_lexicographic_ordering,0.858,0.86475,0.875,1.258,1.26725,1.285,1.465452442902573
test_tuple.py,TupleTest.test_minmax,0.848,0.86225,0.875,1.25,1.2635,1.277,1.4653522760220354
test_itertools.py,TestExamples.test_zip,0.913,0.9237500000000001,0.938,1.331,1.3535,1.383,1.4652232746955343
test_itertools.py,TestExamples.test_chain,0.908,0.91725,0.927,1.336,1.34375,1.349,1.4649768329245025
test_math.py,IsCloseTests.test_inf_ninf_nan,0.856,0.90025,0.918,1.287,1.3185,1.354,1.4645931685642877
test_set.py,TestOnlySetsTuple.test_intersection_update_operator,0.86,0.87625,0.914,1.258,1.28325,1.317,1.4644793152639088
test_dict.py,GeneralMappingTests.test_constructor,0.855,0.85625,0.859,1.235,1.2537500000000001,1.27,1.464233576642336
test_set.py,TestOnlySetsDict.test_eq_ne,0.86,0.8855,0.92,1.278,1.2962500000000001,1.323,1.46386222473179
test_set.py,TestBasicOpsTuple.test_intersection_empty,0.864,0.8765000000000001,0.907,1.264,1.283,1.314,1.4637763833428405
test_ordered_dict.py,PurePythonGeneralMappingTests.test_getitem,0.879,0.9087500000000001,0.927,1.315,1.33,1.368,1.4635488308115543
test_math.py,IsCloseTests.test_identical,0.851,0.8967499999999999,0.948,1.267,1.31225,1.367,1.4633398383049903
test_set.py,TestBasicOpsBytes.test_empty_difference_rev,0.869,0.885,0.927,1.272,1.295,1.328,1.463276836158192
test_with.py,NonLocalFlowControlTestCase.testWithReturn,0.843,0.8705,0.9,1.263,1.27375,1.286,1.4632395175186672
test_userlist.py,UserListTest.test_add_specials,0.851,0.8765000000000001,0.902,1.273,1.28225,1.3,1.4629207073588133
test_set.py,TestBasicOpsMixedStringBytes.test_self_symmetric_difference,0.862,0.87925,0.896,1.273,1.28625,1.304,1.4628945123684958
test_list.py,ListTest.test_slice,0.847,0.868,0.891,1.254,1.26975,1.286,1.4628456221198156
test_userlist.py,UserListTest.test_slice_assign_iterator,0.873,0.88975,0.92,1.286,1.3014999999999999,1.329,1.46277044113515
test_exception_variations.py,ExceptTestCases.test_try_except_finally_no_exception,0.854,0.8605,0.87,1.241,1.2585,1.274,1.4625217896571758
test_collections.py,TestNamedTuple.test_field_doc_reuse,0.85,0.86875,0.879,1.254,1.2705,1.308,1.4624460431654676
test_raise.py,TestCause.test_class_cause,0.852,0.862,0.879,1.258,1.2605,1.263,1.4622969837587008
test_set.py,TestOnlySetsTuple.test_intersection,0.863,0.8885000000000001,0.907,1.275,1.29925,1.319,1.4622960045019695
test_bool.py,BoolTest.test_boolean,0.856,0.87125,0.884,1.257,1.274,1.283,1.4622668579626974
test_list.py,ListTest.test_truth,0.849,0.8594999999999999,0.875,1.253,1.2565,1.265,1.4618964514252473
test_sys.py,ActiveExceptionTests.test_sys_exception_no_exception,0.845,0.885,0.92,1.258,1.29375,1.364,1.461864406779661
test_set.py,TestBasicOpsSingleton.test_self_union,0.857,0.8775,0.926,1.269,1.28275,1.317,1.461823361823362
test_set.py,TestSet.test_sub_and_super,0.861,0.89975,0.922,1.295,1.31525,1.342,1.4617949430397332
test_set.py,TestBasicOpsMixedStringBytes.test_empty_difference_rev,0.856,0.87675,0.908,1.271,1.28125,1.296,1.461362988309096
test_exception_variations.py,ExceptTestCases.test_nested,0.85,0.87,0.889,1.249,1.27125,1.295,1.4612068965517242
test_exception_variations.py,ExceptTestCases.test_try_except_else,0.847,0.8634999999999999,0.886,1.24,1.2617500000000001,1.308,1.4612044006948468
test_ordered_dict.py,CPythonGeneralMappingTests.test_values,0.873,0.906,0.939,1.308,1.32375,1.347,1.461092715231788
test_generators.py,GeneratorThrowTest.test_exception_context_with_yield_from_with_context_cycle,0.869,0.87575,0.884,1.265,1.2794999999999999,1.289,1.461033399942906
test_itertools.py,TestExamples.test_count,0.901,0.92025,0.943,1.301,1.3445,1.372,1.461016028253192
test_ordered_dict.py,CPythonGeneralMappingTests.test_get,0.856,0.8935,0.91,1.286,1.30525,1.342,1.4608282036933409
test_exception_variations.py,ExceptTestCases.test_try_except_else_finally,0.849,0.8594999999999999,0.877,1.247,1.2555,1.266,1.460732984293194
test_operator.py,PyOperatorTestCase.test_gt,0.856,0.8935,0.927,1.279,1.305,1.335,1.4605484051482933
test_set.py,TestOnlySetsTuple.test_sym_difference,0.863,0.8935,0.923,1.279,1.305,1.331,1.4605484051482933
test_exception_variations.py,ExceptTestCases.test_nested_exception_in_else,0.849,0.86475,0.885,1.257,1.263,1.268,1.4605377276669556
test_ordered_dict.py,CPythonOrderedDictTests.test_issue24667,0.862,0.91025,0.958,1.306,1.32925,1.345,1.4603131007964845
test_float.py,IEEEFormatTestCase.test_double_specials_do_unpack,0.854,0.86275,0.873,1.251,1.25975,1.269,1.4601564763836568
test_set.py,TestBasicOpsTuple.test_equivalent_equality,0.887,0.9035,0.924,1.314,1.31925,1.326,1.4601549529607085
test_int.py,IntTestCases.test_int_base_bad_types,0.857,0.89,0.909,1.283,1.2995,1.317,1.4601123595505618
test_exceptions.py,ExceptionTests.test_generator_leaking3,0.857,0.8634999999999999,0.87,1.254,1.26075,1.266,1.460046323103648
test_ordered_dict.py,CPythonGeneralMappingTests.test_popitem,0.882,0.90925,0.933,1.308,1.3275000000000001,1.337,1.4599945009623316
test_userlist.py,UserListTest.test_slice_type,0.856,0.88575,0.929,1.276,1.2930000000000001,1.32,1.459779847586791
test_set.py,TestBasicOpsTuple.test_copy,0.855,0.90175,0.926,1.313,1.31625,1.323,1.4596617687829219
test_set.py,TestCopyingTuple.test_copy,0.865,0.8985000000000001,0.932,1.31,1.3115,1.315,1.459654980523094
test_raise.py,TestContext.test_instance_context_instance_raise,0.852,0.86,0.873,1.246,1.25525,1.268,1.4595930232558139
test_set.py,TestBasicOpsTuple.test_in,0.885,0.89725,0.918,1.27,1.3094999999999999,1.349,1.4594594594594594
test_exception_variations.py,ExceptTestCases.test_nested_exception_in_finally_no_exception,0.848,0.86525,0.88,1.245,1.26275,1.272,1.459404796301647
test_iter.py,TestCase.test_iter_empty,0.856,0.88225,0.92,1.272,1.2875,1.301,1.459336922640975
test_dict.py,DictTest.test_resize1,0.85,0.86225,0.882,1.241,1.2582499999999999,1.272,1.4592635546535226
test_dict.py,SubclassMappingTests.test_constructor,0.862,0.88675,0.93,1.264,1.294,1.328,1.459261347617705
test_dict.py,GeneralMappingTests.test_values,0.853,0.86975,0.898,1.25,1.2690000000000001,1.282,1.459039954009773
test_set.py,TestBasicOpsEmpty.test_self_difference,0.866,0.88175,0.911,1.265,1.2865,1.33,1.4590303373972213
test_userlist.py,UserListTest.test_len,0.86,0.886,0.929,1.281,1.2925,1.315,1.4588036117381489
test_tuple.py,TupleTest.test_repr,0.858,0.87025,0.877,1.266,1.2694999999999999,1.273,1.4587762137316862
test_set.py,TestBasicOpsBytes.test_copy,0.863,0.8965000000000001,0.929,1.273,1.30775,1.324,1.4587283881762407
test_int.py,IntStrDigitLimitsTests.test_underscores_ignored,0.871,0.8985000000000001,0.911,1.283,1.3105,1.349,1.4585420144685586
test_float.py,InfNanTest.test_nan_signs,0.858,0.868,0.88,1.262,1.266,1.274,1.4585253456221199
test_set.py,TestOnlySetsString.test_intersection,0.887,0.8975,0.912,1.281,1.309,1.338,1.4584958217270194
test_itertools.py,TestExamples.test_repeat,0.913,0.928,0.937,1.333,1.35325,1.371,1.4582435344827587
test_set.py,TestBasicOpsBytes.test_empty_difference,0.871,0.898,0.924,1.274,1.3094999999999999,1.346,1.458240534521158
test_set.py,TestBasicOpsSingleton.test_not_in,0.899,0.90575,0.922,1.303,1.3207499999999999,1.337,1.4581838255589288
test_sort.py,TestDecorateSortUndecorate.test_key_with_exception,0.863,0.8965000000000001,0.924,1.279,1.30725,1.331,1.4581706636921359
test_set.py,TestOnlySetsTuple.test_difference_update_operator,0.868,0.88,0.889,1.262,1.283,1.323,1.4579545454545453
test_set.py,TestOnlySetsTuple.test_sym_difference_update,0.87,0.88425,0.917,1.276,1.2890000000000001,1.318,1.4577325417020075
test_dict.py,GeneralMappingTests.test_popitem,0.848,0.863,0.889,1.244,1.258,1.273,1.4577056778679027
test_ordered_dict.py,CPythonSubclassMappingTests.test_len,0.869,0.90425,0.928,1.28,1.318,1.357,1.4575615150677357
test_exceptions.py,ExceptionTests.test_str,0.851,0.8625,0.888,1.25,1.2567499999999998,1.265,1.457101449275362
test_set.py,TestBasicOpsBytes.test_isdisjoint_empty,0.885,0.9075,0.942,1.316,1.32225,1.329,1.4570247933884297
test_iter.py,TestCase.test_sinkstate_list,0.849,0.87525,0.899,1.266,1.27525,1.282,1.4570122822050844
test_bool.py,BoolTest.test_callable,0.85,0.858,0.866,1.241,1.25,1.267,1.456876456876457
test_itertools.py,TestGC.test_dropwhile,0.912,0.91825,0.927,1.318,1.33775,1.353,1.4568472638170433
test_list.py,ListTest.test_empty_slice,0.848,0.86525,0.879,1.251,1.2605,1.268,1.456804391794279
test_complex.py,ComplexTest.test_neg,0.85,0.86175,0.872,1.246,1.25525,1.272,1.4566289527125036
test_ordered_dict.py,CPythonSubclassMappingTests.test_popitem,0.879,0.90725,0.942,1.306,1.3215,1.351,1.456599614218793
test_bool.py,BoolTest.test_float,0.857,0.86525,0.878,1.254,1.26025,1.277,1.4565154579601274
test_set.py,TestBasicOpsTuple.test_union_empty,0.859,0.883,0.922,1.276,1.286,1.296,1.4563986409966025
test_int.py,IntTestCases.test_string_float,0.853,0.89125,0.911,1.271,1.298,1.33,1.456381486676017
test_contextlib.py,ContextManagerTestCase.test_contextmanager_no_reraise,0.846,0.8665,0.883,1.255,1.26175,1.271,1.456145412579342
test_iter.py,TestCase.test_iter_tuple,0.842,0.877,0.904,1.268,1.277,1.294,1.4561003420752565
test_generators.py,GeneratorCloseTest.test_close_not_started,0.857,0.883,0.909,1.256,1.28525,1.321,1.4555492638731597
test_set.py,TestBasicOpsMixedStringBytes.test_self_equality,0.863,0.89525,0.915,1.264,1.303,1.346,1.455459368891371
test_exception_variations.py,ExceptTestCases.test_nested_exception_in_finally_with_exception,0.846,0.86625,0.898,1.247,1.26075,1.268,1.4554112554112555
test_iter.py,TestCase.test_sinkstate_callable,0.856,0.89325,0.927,1.283,1.3,1.334,1.4553596417576267
test_generators.py,GeneratorCloseTest.test_close_exhausted,0.862,0.89275,0.91,1.281,1.29925,1.321,1.4553346401568188
test_set.py,TestOnlySetsNumeric.test_intersection_update_operator,0.868,0.88675,0.899,1.28,1.2905,1.309,1.4553143501550605
test_raise.py,TestCause.test_invalid_cause,0.855,0.8665,0.878,1.244,1.261,1.293,1.455279861511829
test_dict.py,GeneralMappingTests.test_getitem,0.848,0.859,0.873,1.243,1.2497500000000001,1.254,1.4548894062863797
test_userlist.py,UserListTest.test_slice,0.858,0.8865000000000001,0.912,1.266,1.28975,1.32,1.4548787366046247
test_set.py,TestBasicOpsString.test_equivalent_equality,0.868,0.8805000000000001,0.899,1.267,1.281,1.31,1.4548551959114138
test_set.py,TestOnlySetsString.test_difference_update,0.878,0.9075,0.978,1.315,1.32025,1.328,1.4548209366391185
test_raise.py,TestContext.test_3118,0.854,0.86375,0.88,1.252,1.25625,1.264,1.454413892908828
test_float.py,GeneralFloatCases.test_is_integer,0.854,0.859,0.867,1.243,1.24925,1.254,1.4543073341094295
test_exceptions.py,ExceptionTests.testChainingDescriptors,0.854,0.8705,0.901,1.252,1.26575,1.278,1.4540493968983341
test_set.py,TestCopyingNested.test_copy,0.851,0.888,0.933,1.253,1.291,1.323,1.4538288288288288
test_generators.py,GeneratorCloseTest.test_close_no_return_value,0.857,0.8714999999999999,0.898,1.254,1.267,1.274,1.4538152610441768
test_dict.py,SubclassMappingTests.test_items,0.867,0.88975,0.915,1.265,1.2934999999999999,1.335,1.4537791514470355
test_set.py,TestBasicOpsTriple.test_empty_union,0.859,0.892,0.926,1.279,1.2967499999999998,1.335,1.4537556053811658
test_set.py,TestSet.test_set_literal_insertion_order,0.858,0.88925,0.934,1.274,1.29275,1.312,1.4537531627776217
test_iter.py,TestCase.test_iter_function,0.86,0.89275,0.91,1.281,1.2974999999999999,1.345,1.4533744049285913
test_set.py,TestBasicOpsMixedStringBytes.test_copy,0.858,0.8925000000000001,0.909,1.269,1.297,1.324,1.4532212885154059
test_set.py,TestBasicOpsSingleton.test_isdisjoint_empty,0.875,0.908,0.949,1.31,1.3195000000000001,1.325,1.453193832599119
test_operator.py,PyOperatorTestCase.test_getitem,0.861,0.90325,0.92,1.288,1.3125,1.34,1.4530860780514807
test_set.py,TestOnlySetsNumeric.test_difference_update_operator,0.854,0.8705,0.899,1.245,1.26475,1.291,1.4529006318207927
test_set.py,TestBasicOpsString.test_issue_37219,0.866,0.88725,0.902,1.272,1.289,1.303,1.4528036066497605
test_set.py,TestSet.test_or,0.856,0.893,0.925,1.284,1.29725,1.325,1.4526875699888018
test_set.py,TestBasicOpsTriple.test_isdisjoint_empty,0.867,0.87575,0.891,1.256,1.272,1.309,1.4524693120182701
test_baseexception.py,ExceptionClassTests.test_builtins_new_style,0.853,0.88625,0.917,1.254,1.28725,1.308,1.4524682651622003
test_bool.py,BoolTest.test_hasattr,0.849,0.86125,0.874,1.238,1.25075,1.257,1.4522496371552975
test_int.py,IntTestCases.test_invalid_signs,0.851,0.90125,0.928,1.282,1.30875,1.336,1.4521497919556172
test_userlist.py,UserListTest.test_truth,0.852,0.88525,0.924,1.259,1.2854999999999999,1.318,1.4521321660547866
test_set.py,TestOnlySetsGenerator.test_update_operator,0.854,0.8855,0.909,1.269,1.28575,1.297,1.4520045172219085
test_set.py,TestOnlySetsTuple.test_update_operator,0.858,0.876,0.902,1.259,1.27175,1.302,1.451769406392694
test_itertools.py,TestExamples.test_compress,0.902,0.9185000000000001,0.927,1.265,1.33325,1.377,1.4515514425694065
test_exceptions.py,ExceptionTests.test_context_of_exception_in_else_and_finally,0.853,0.87525,0.901,1.258,1.27,1.284,1.4510139960011426
test_set.py,TestBasicOpsTriple.test_empty_isdisjoint,0.865,0.88825,0.914,1.26,1.2887499999999998,1.341,1.450886574725584
test_set.py,TestBasicOpsTuple.test_empty_difference_rev,0.868,0.91025,0.929,1.311,1.3205,1.341,1.4507003570447679
test_exception_variations.py,ExceptTestCases.test_try_except_else_finally_no_exception,0.851,0.862,0.885,1.236,1.2505,1.27,1.4506960556844548
test_math.py,MathTests.testFactorialHugeInputs,0.898,0.92025,0.951,1.275,1.335,1.377,1.4506927465362673
test_set.py,TestMutate.test_clear,0.853,0.8815,0.907,1.267,1.27875,1.297,1.4506522972206468
test_set.py,TestOnlySetsString.test_sym_difference,0.865,0.905,0.945,1.285,1.3127499999999999,1.349,1.4505524861878452
test_set.py,TestBinaryOps.test_eq,0.851,0.88525,0.921,1.263,1.284,1.302,1.4504377294549562
test_set.py,TestOnlySetsDict.test_update,0.853,0.86825,0.884,1.247,1.25925,1.276,1.4503311258278146
test_list.py,ListTest.test_identity,0.845,0.8645,0.886,1.242,1.25375,1.265,1.4502602660497395
test_ordered_dict.py,CPythonBuiltinDictTests.test_abc,0.862,0.8865000000000001,0.912,1.262,1.2854999999999999,1.321,1.450084602368866
test_set.py,TestOnlySetsDict.test_sym_difference_update,0.857,0.89175,0.912,1.266,1.29275,1.322,1.4496776002242782
test_set.py,TestBinaryOps.test_sym_difference_overlap,0.859,0.88475,0.913,1.266,1.2825,1.31,1.449562023170387
test_set.py,TestBinaryOps.test_isdisjoint_non_overlap,0.859,0.8815,0.924,1.254,1.27775,1.308,1.449517867271696
test_raise.py,TestContext.test_class_context_class_raise,0.849,0.86625,0.883,1.247,1.2555,1.269,1.4493506493506494
test_ordered_dict.py,CPythonOrderedDictTests.test_dict_clear,0.863,0.89075,0.912,1.266,1.291,1.321,1.4493404434465336
test_exception_variations.py,ExceptTestCases.test_try_except_else_no_exception,0.853,0.8654999999999999,0.884,1.241,1.254,1.264,1.4488734835355288
test_raise.py,TestContext.test_noraise_finally,0.863,0.8694999999999999,0.882,1.25,1.25975,1.286,1.4488211615871192
test_complex.py,ComplexTest.test_conjugate,0.85,0.868,0.885,1.251,1.2574999999999998,1.265,1.4487327188940091
test_math.py,MathTests.test_math_dist_leak,0.909,0.92725,0.962,1.274,1.34325,1.372,1.4486384470207603
test_set.py,TestOnlySetsString.test_intersection_update,0.874,0.9,0.919,1.267,1.30375,1.338,1.448611111111111
test_set.py,TestSetSubclass.test_set_literal,0.875,0.9015,0.915,1.276,1.30575,1.338,1.4484193011647255
test_userlist.py,UserListTest.test_bigrepeat,0.855,0.8674999999999999,0.885,1.246,1.2565,1.281,1.4484149855907782
test_set.py,TestBasicOpsTuple.test_self_union,0.856,0.89375,0.922,1.257,1.2945,1.333,1.4483916083916084
test_dict.py,GeneralMappingTests.test_setdefault,0.849,0.85675,0.869,1.23,1.24075,1.25,1.4482054274875984
test_set.py,TestOnlySetsString.test_union,0.867,0.90375,0.918,1.283,1.3087499999999999,1.344,1.4481327800829873
test_set.py,TestOnlySetsTuple.test_sym_difference_update_operator,0.867,0.89325,0.929,1.257,1.29325,1.334,1.4478029666946544
test_ordered_dict.py,CPythonOrderedDictTests.test_dict_setitem,0.862,0.89625,0.926,1.266,1.2975,1.334,1.4476987447698746
test_set.py,TestBinaryOps.test_intersection_subset,0.852,0.8875,0.908,1.271,1.28475,1.294,1.4476056338028171
test_bool.py,BoolTest.test_types,0.854,0.86925,0.894,1.247,1.25825,1.284,1.4475122231809032
test_bool.py,BoolTest.test_issubclass,0.855,0.86125,0.864,1.241,1.2465,1.251,1.4473149492017416
test_exceptions.py,ExceptionTests.test_raise_in_generator,0.849,0.8815,0.943,1.269,1.27575,1.28,1.4472490073737947
test_set.py,TestBasicOpsTuple.test_self_isdisjoint,0.872,0.88725,0.906,1.256,1.284,1.304,1.4471682163989856
test_set.py,TestOnlySetsNumeric.test_intersection,0.858,0.894,0.912,1.273,1.2934999999999999,1.315,1.4468680089485457
test_generators.py,GeneratorCloseTest.test_close_not_catching_exit,0.847,0.87775,0.896,1.247,1.26975,1.31,1.4465964112788379
test_ordered_dict.py,CPythonSubclassMappingTests.test_values,0.874,0.89625,0.92,1.283,1.2965,1.309,1.4465829846582985
test_set.py,TestBasicOpsEmpty.test_issue_37219,0.857,0.90275,0.93,1.285,1.30575,1.336,1.4464137358072555
test_exceptions.py,ExceptionTests.test_no_hang_on_context_chain_cycle1,0.851,0.86975,0.89,1.254,1.25775,1.261,1.4461052026444379
test_dict.py,SubclassMappingTests.test_len,0.858,0.871,0.897,1.241,1.2595,1.304,1.4460390355912744
test_math.py,MathTests.testSqrt,0.917,0.92875,0.946,1.305,1.343,1.399,1.4460296096904441
test_set.py,TestBasicOpsTriple.test_empty_difference,0.859,0.89625,0.932,1.289,1.296,1.306,1.4460251046025105
